Ticket ID,Fault ID,Problem Category,Element Name,Client,Region,subcenter,District,Event Time,Clear Time,Duration,Dealy Reason,Remarks,Incident ID,Reason,Task Comments,Latitude,Longitude
1803052,1905185,Link Down,SYGOW001HTR01_SYGWN10 to SYGOW036HTR01_SYAKD1,SComm,Regional Implementation & Operations 2,Sylhet,Sylhet,2023-08-07 19:30:00,2023-08-08 08:44:00,13.23333333333721,Other Priority Link/Site Down,"Agreed, delay for other priority link down issue",Single Link,OH Problem : Core Break/Bend Inside TJ Box,"""[oss_bot][NOC][2023-08-07 20:32:13][escalated] :SYGOW001HTR01_SYGWN10 to SYGOW036HTR01_SYAKD1| is down||[amir.hamza][Regional Implementation & Operations 2][2023-08-08 00:47:41][escalated] :Team check and fault location at remote place,Night time not possible to restore.Team will check at morning ||[touhidul.haque][Regional Implementation & Operations 2][2023-08-08 09:01:29][RTI] :Link was down due to core broken inside TJb at Ali kadam area. Now link is up. Uptime: 08:44. Work delayed due to not safe to work at night. Team moved early morning. Please check and close TT.||[sunriz.islam][NOC][2023-08-08 09:58:35][Closed] :Link was down due to core broken inside TJb at Ali kadam area. Now link is up. Uptime: 08:44. """,24.8898,91.8697
1802662,1904795,Link Down,DHGUL147HTR01 to TN_PAKUTIA_UN1HR01,ADNSL,Regional Implementation & Operations 4,Tangail,Dhaka,2023-08-07 03:00:00,2023-08-07 16:10:28,13.17444444447756,Safety-Security Issue,Link actual Uptime 2023-08-07 16:07:10+06:00 & Link was down due to Lauhati Vertical Sabotage TJB broken by Someone & Delayed 1 hour's  due to Heavey Rain fall & also Thundering on going.,Single Link,OH Problem : TJ Box Damaged,"""[ADNSL][Client][2023-08-07 15:21:27][escalated] :DHGUL147HTR01 to TN_PAKUTIA_UN1HR01- is down||[s.majumder][NOC][2023-08-07 15:46:14][FWD] : (On Behalf)    ||[s.majumder][NOC][2023-08-07 15:46:15][FWD] :   ||[sadiq0716][Regional Implementation & Operations 4][2023-08-07 17:32:51][RTI] :Link is up from 2023-08-07 16:07:10+06:00 & Link was down due to Lauhati Vertical Sabotage TJB broken by Someone & Delayed due to Heavey Rain fall & also Thundering on going.  ||[biplob.barua][NOC][2023-08-07 18:25:04][Closed] : (On Behalf) Link was down due to Lauhati Vertical Sabotage TJB broken issue""",23.8103,90.4125
1805228,1907369,Link Down,DHBANC01JNR01 to CXPEK001JNR01_CXPKA03,Metronet,Regional Implementation & Operations 2,CTG_South,Dhaka,2023-08-09 04:00:00,2023-08-09 17:01:06,13.01833333336981,,Agreed. Its under Cox's Bazar SC. This link under Cox's Bazar SC. Please deduct from CTG South SC.,Single Link,OH Problem : Fiber Cut Due to Storm/Heavy Rain/Flood,"""[metronet][Client][2023-08-09 08:19:53][escalated] :DHBANC01JNR01 to CXPEK001JNR01_CXPKA03- is down||[t.mostafa][NOC][2023-08-09 09:19:38][FWD] :Switch uplink down from CXPEK001HTR01_CXPKA03 site. Please take care.||[rayhan.uddin][Regional Implementation & Operations 2][2023-08-09 11:08:42][escalated] :We are getting the Switch is unreachable. Taking care further. Please note that the area is flood affected though we are trying to reach ASAP.||[rayhan.uddin][Regional Implementation & Operations 2][2023-08-09 17:01:21][RTI] :Link is up. RC: Power issue due to long to CP outage during Flood. PG running by E.co. ||[linun.nahar][NOC][2023-08-09 21:37:10][Client Confirmation Pending] : (On Behalf) Link is up. RC: base site Power outage during Flood||[sayda.jahan][NOC][2023-08-10 17:33:55][Closed] : (On Behalf)  Link is up. RC: base site Power outage during Flood                """,23.8103,90.4125
1801545,1903671,Link Down,KUKUM003JNR01_KUS0009 to KUKUM001HTR01_KUKMK01,Robi-Teletalk,Regional Implementation & Operations 3,Kushtia,Kushtia,2023-08-07 01:06:27,2023-08-07 13:52:00,12.75916666671401,Others,KUS0009 site several time down was due to TBL power issue. Last  TT close time down due core bend inside TJB.,Single Link,OH Problem : Core Break/Bend Inside TJ Box,"""[oss_bot][NOC][2023-08-07 01:09:34][escalated] :KUKUM003JNR01_KUS0009 to KUKUM001HTR01_KUKMK01| is down||[rakibul.haque][Regional Implementation & Operations 3][2023-08-07 10:12:01][FWD] :Mentioned link not under kushtia SC mentioned link under Faridpur SC please escalated right SC||[arun.roy][Regional Implementation & Operations 3][2023-08-07 10:46:55][escalated] :Taking care with priority. ||[zubaer.zahan][Regional Implementation & Operations 3][2023-08-07 14:47:27][RTI] :Link Down\t\r\nLink Name:\tKUS0009 to KUKUM001HTR01_KUKMK01\r\nClient Name :\tTBL\r\nCapacity :\t1G\r\nUG\/OH Link :\tOH\r\nEvent Time :\t8\/7\/2023 10:11\r\nUp Time :\t8\/7\/2023 13:52\r\nDown Duration:\t3:41\r\nJustification if down time>2.00Hours:\t\\\u00221. Due to night hour team moved early in the morning \r\n2. heavy rainfall\r\n\\\u0022\r\nRoot Cause:\tDue to core damage in Khuksha\r\nRemedy Plan if any:\tcore replaced \r\nVendor\tAnansat Link\r\n||[tanjim.tahrin][NOC][2023-08-07 17:07:59][Closed] :Link Down\t\r\nLink Name:\tKUS0009 to KUKUM001HTR01_KUKMK01\r\nClient Name :\tTBL\r\nCapacity :\t1G\r\nUG\/OH Link :\tOH\r\nEvent Time :\t8\/7\/2023 10:11\r\nUp Time :\t8\/7\/2023 13:52\r\nDown Duration:\t3:41\r\nJustification if down time>2.00Hours:\t\\\\\\\u00221. Due to night hour team moved early in the morning \r\n2. heavy rainfall\r\n\\\\\\\u0022\r\nRoot Cause:\tDue to core damage in Khuksha\r\nRemedy Plan if any:\tcore replaced \r\nVendor\tAnansat Link""",23.9013,89.1194
1801409,1903534,Link Down,SNDER033HTR01_SNDER3 to SNSNS001HTR01_SNDKS09,Gp-Robi,Regional Implementation & Operations 2,Sylhet,Sunamganj,2023-08-06 22:20:28,2023-08-07 10:37:02,12.27611111104488,Environmental Issues,"Agreed, delay for remote location (Haor Area)",Single Link,OH Problem : Core Break/Bend Inside TJ Box,"""[oss_bot][NOC][2023-08-06 22:23:55][escalated] :SNDER033HTR01_SNDER3 to SNSNS001HTR01_SNDKS09| is down||[tapas.kumar][Regional Implementation & Operations 2][2023-08-07 01:52:25][escalated] :Problem at Hawore area.Not getting any boat  . Need to work again at Morning \r\n||[jhantu.dash][Regional Implementation & Operations 2][2023-08-07 10:45:13][RTI] :core break inside TJ box , Up time : 10:37. Delay for night time boat dependent and hawor area. Please check and close TT ||[linun.nahar][NOC][2023-08-07 11:49:13][Closed] :core break inside TJ box , Up time : 10:37. Delay for night time boat dependent and hawor area. Please check and close TT""",25.0658,91.395
1804665,1906803,Link Down,SKSMN001HTR01_KHU_X0076 to SKSMN003HTR01_KHU_X0252,Banglalink,Regional Implementation & Operations 3,Khulna,Satkhira,2023-08-08 19:30:00,2023-08-09 06:38:30,11.14166666666279,Environmental Issues,Restoration delay due to heavy rain,Single Link,OH Problem : OH Cable Cut by Insects Inside TJ Box,"""[oss_bot][NOC][2023-08-08 19:34:18][escalated] :SKSMN001HTR01_KHU_X0076 to SKSMN003HTR01_KHU_X0252|NA is down||[sm.arif][Regional Implementation & Operations 3][2023-08-09 06:46:07][RTI] :Mentioned link is restored, down due to core broken by insect inside the TJB, restoration delay due to heavy rain .||[nayeem.reza][NOC][2023-08-09 06:50:18][Closed] :Mentioned link is restored, down due to core broken by insect inside the TJB, restoration delay due to heavy rain .""",22.7185,89.0705
1807809,1909972,Link Down,Summit Core POP  to Habiganj 5509 POP,Stargate Communications Limited,Regional Implementation & Operations 2,Sylhet,Sylhet,2023-08-10 20:53:00,2023-08-11 07:36:03,10.71750000002794,Other Priority Link/Site Down,"Agreed, delay for other priority link down issue",Single Link,OH Problem : Core Break/Bend Inside TJ Box,"""[stargate][Client][2023-08-10 21:01:56][escalated] :Summit Core POP  to Habiganj 5509 POP-NA is down||[enayet.sharif][NOC][2023-08-10 21:21:07][Client Confirmation Pending] : (On Behalf) getting the last mile is down.\r\n\r\nRx Power: -40.00dBm, Warning range: [-27.95dBm, -2.99dBm]\r\nTx Power: -5.53dBm, Warning range: [-8.99dBm, -2.99dBm]\r\n||[tanjim.tahrin][NOC][2023-08-10 23:13:06][FWD] : (On Behalf) ||[tanjim.tahrin][NOC][2023-08-10 23:13:07][FWD] :As per client they are not getting power from SComm end. Client team is waiting at site. Kindly communicate with client POC 01781102723. Share SComm POC.||[amir.hamza][Regional Implementation & Operations 2][2023-08-10 23:35:45][escalated] :Robi BTS key issue at night time .We are trying to collect key . ERT:05Hr . Long Distance from Sylhet ||[amir.hamza][Regional Implementation & Operations 2][2023-08-11 07:48:06][RTI] :HGCNR21 Access key issue by Robi end . team trying to collect at night time due to safety purpose they give key at morning . Security guard hold access until 7:00AM. Found Core damaged inside BTS room. After splice link up up time :07:36. Client confirmed.Please check and close TT ||[tanjim.tahrin][NOC][2023-08-11 15:45:16][Closed] :[amir.hamza][RTI][2023-08-11 07:48:06]:  HGCNR21 Access key issue by Robi end . team trying to collect at night time due to safety purpose they give key at morning . Security guard hold access until 7:00AM. Found Core damaged inside BTS room. After splice link up up time :07:36. Client confirmed.Please check and close TT """,24.8898,91.8697
1801735,1903861,Link Down,SYBIS036HTR01_SYRAP1 to SYSUS047HTR01_SYSIL2,GP,Regional Implementation & Operations 2,Sylhet,Sylhet,2023-08-07 03:43:30,2023-08-07 14:24:48,10.68833333335351,Other Priority Link/Site Down,"Agreed, delay for other priority link down issue",Single Link,OH Problem : Core Break/Bend Inside TJ Box,"""[oss_bot][NOC][2023-08-07 05:53:03][escalated] :SYBIS036HTR01_SYRAP1 to SYSUS047HTR01_SYSIL2| is down||[amir.hamza][Regional Implementation & Operations 2][2023-08-07 15:44:02][RTI] :core break inside TJ box , Up time : \r\nUp time: 14:24\r\nRsn: Core broken in the TJ box (By ant) at Rampur.||[tanjim.tahrin][NOC][2023-08-07 17:47:14][Closed] :core break inside TJ box , Up time : \r\nUp time: 14:24\r\nRsn: Core broken in the TJ box (By ant) at Rampur.""",24.8898,91.8697
1807387,1909544,Link Down,HGNBG005HTR01_HGNBG02 to HGBAH010HTR01_HGSKP2,Gp-Robi,Regional Implementation & Operations 2,Sylhet,Habiganj,2023-08-10 12:20:18,2023-08-10 23:01:00,10.67833333328599,Other Priority Link/Site Down,"Agreed, delay for other priority link down issue",Single Link,OH Problem : Core Break/Bend Inside TJ Box,"""[mouli.bardhan][NOC][2023-08-10 14:38:20][escalated] :   ||[touhidul.haque][Regional Implementation & Operations 2][2023-08-10 23:34:33][RTI] :Link was down due to core broken inside TJB at paniunda area. Now link is up. Uptime: 23:01. Work delayed due to other link down issue. Please check and close TT.||[zamalur.rahman][NOC][2023-08-11 03:19:24][Closed] :Link was down due to core broken inside TJB at paniunda area. Now link is up. Uptime: 23:01. Work delayed due to other link down issue. Please check and close TT.""",24.3749,91.4155
1803226,1905359,Link Down,KSBAJ004HTR01_KSBJT02 to KSSDRP01HTR01,Robi,Regional Implementation & Operations 4,Mymensingh,Kishoreganj,2023-08-07 23:01:00,2023-08-08 09:40:45,10.66250000009313,Wrong Uptime Input in TT,Link down time-2023-08-07 23:04:01 and link up time 2023-08-08 05:40:03. RC-Link was down due to fiber cut at Choddoso Bazar area. Team pulled 120m fiber to restore link.Delay reason: Rain and fiber pulling works take long time to restore link,Single Link,OH Problem : Fiber Cut by Cable TV/ISP/Local Authority,"""[oss_bot][NOC][2023-08-07 23:06:15][escalated] :KSBAJ004HTR01_KSBJT02 to KSSDRP01HTR01|NA is down||[md.ershadul][Regional Implementation & Operations 4][2023-08-08 10:34:52][RTI] :Link is up from: 2023-08-08 05:40:03\r\nRC-Link was down due to fiber cut at Choddoso Bazar area. Team pulled 120m fiber to restore link. \r\nDelay reason: Rain and fiber pulling works take long time to restore link.\r\n||[sunriz.islam][NOC][2023-08-08 10:48:42][Closed] :-Link was down due to fiber cut at Choddoso Bazar area. """,24.4449,90.7766
1803190,1905323,Link Down,MBKAM003HTR01_MBKML13 to MBKUL045HTR01_MBKLR46,SComm,Regional Implementation & Operations 2,Sylhet,Sylhet,2023-08-07 22:15:00,2023-08-08 08:53:45,10.64583333319752,Other Priority Link/Site Down,"Agreed, delay for other priority link down issue",Single Link,OH Problem : Sabotage Fiber Cut,"""[oss_bot][NOC][2023-08-07 22:22:15][escalated] :MBKAM003HTR01_MBKML13 to MBKUL045HTR01_MBKLR46| is down||[touhidul.haque][Regional Implementation & Operations 2][2023-08-07 22:43:39][RTI] :False TT||[md.samrat][NOC][2023-08-08 04:58:51][FWD] :Getting link Down. \r\n\r\n<MBKAM003HTR01_MBKML13>display interface GigabitEthernet 0\/2\/0\r\nGigabitEthernet0\/2\/0 current state : DOWN(LOS) (ifindex: 5)\r\nLine protocol current state : DOWN\r\nLink quality grade : --\r\nDescription: NNI:MBKAM003HTR01_MBKML13-GE0\/2\/0-MBKUL045HTR01_MBKLR46-GE0\/2\/2\r\nRoute Port,The Maximum Transmit Unit(L3) is 9192 bytes, The Maximum Receive Unit(L2) is 9700 bytes\r\nInternet Address is 10.97.104.54\/30\r\nIP Sending Frames' Format is PKTFMT_ETHNT_2, Hardware address is 14eb-0807-5b3c\r\nThe Vendor PN is BIDI-SFP+-ER+-33\r\nThe Vendor Name is 6COM\r\nThe Vendor Private Information is COUIAZ3CAA10-253, Transceiver Identifier: SFP+\r\nPort BW: 10G, Transceiver max BW: 10G, Transceiver Mode: SingleMode\r\nWaveLength: 1330.00nm, Transmission Distance: 60km\r\nRx Power: -40.00dBm, Working range: [-24.948,  -1.000]dBm\r\nTx Power:   2.86dBm, Working range: [-2.999,  5.000]dBm\r\nLoopback: none, LAN full-duplex mode, Pause Flowcontrol: Receive Enable and Send Disable\r\nLast physical up time   : 2023-08-02 15:34:49+06:00\r\nLast physical down time : 2023-08-08 01:50:35+06:00\r\nCurrent system time: 2023-08-08 04:56:59+06:00\r\n||[amir.hamza][Regional Implementation & Operations 2][2023-08-08 06:59:56][escalated] :sabotage fiber cut team cant work at night time due to safety purpose ||[amir.hamza][Regional Implementation & Operations 2][2023-08-08 07:20:45][FWD] :Duplicate TT ,Please close This . Another TT at DB :1803359||[sunriz.islam][NOC][2023-08-08 08:57:46][Closed] : sabotage fiber cut """,24.8898,91.8697
1805851,1907996,Link Down,KUDLP007HTR01_KUCTL1 to MHGNG005HTR01_MHGNG01,Gp-Robi,Regional Implementation & Operations 3,Kushtia,Kushtia,2023-08-09 14:58:00,2023-08-10 01:34:09,10.60249999986263,Others,"Down was due to core break inside TJB by ant. Link restoration delay due to  vendor splicing machine problem, vehicle problem with heavy rainfall issue at night time.",Single Link,OH Problem : Core Break/Bend Inside TJ Box,"""[oss_bot][NOC][2023-08-09 15:03:44][escalated] :KUDLP007HTR01_KUCTL1 to MHGNG005HTR01_MHGNG01| is down||[rakibul.haque][Regional Implementation & Operations 3][2023-08-09 23:17:54][escalated] :Team is working on site very soon restore this link \r\n\r\ndelay due to another link down vendor splicing machine problem with heavy rainfall issue ||[rakibul.haque][Regional Implementation & Operations 3][2023-08-10 01:50:19][RTI] :Mentioned link up from 2023-08-10 01:34:21  fiber cut by ant inside TJB. Link restoration delay due to  vendor splicing machine problem, vehicle problem with heavy rainfall issue ||[md.atikul][NOC][2023-08-10 02:37:12][Closed] :Mentioned link up from 2023-08-10 01:34:21  fiber cut by ant inside TJB. Link restoration delay due to  vendor splicing machine problem, vehicle problem with heavy rainfall issue""",23.9013,89.1194
1803249,1905382,Link Down,CMSDR033JNR01_COM0039 to CMSDR035JNR01_COM0100,Teletalk,Regional Implementation & Operations 2,Comilla,Comilla,2023-08-07 23:35:20,2023-08-08 09:56:02,10.34500000008848,Environmental Issues,Agreed.Delayed due to heavy rainfall and night time,Single Link,OH Problem : Core Break/Bend Inside TJ Box,"""[oss_bot][NOC][2023-08-07 23:38:14][escalated] :CMSDR033JNR01_COM0039 to CMSDR035JNR01_COM0100| is down||[shaharia.shihab][Regional Implementation & Operations 2][2023-08-08 10:13:23][RTI] :Single core break inside TJB at Ranir Bazar. Restoration time delayed due to bad weather condition and raining heavily at night. Uptime:  2023-08-08 09:56:41 BDT. Please close the TT.||[sunriz.islam][NOC][2023-08-08 10:29:19][Closed] :Single core break inside TJB at Ranir Bazar. Restoration time delayed due to bad weather condition and raining heavily at night. Uptime:  2023-08-08 09:56:41 BDT. """,23.4683,91.1788
1805895,1908041,Link Down,CDALA013HTR01 to CDSDR004JNR01_CDSDR03,Robi,Regional Implementation & Operations 3,Kushtia,Chuadanga,2023-08-09 15:14:20,2023-08-10 01:34:09,10.33027777774259,Others,Down was due to core break  inside TJB. Link restoration delay due to vendor vehicle problem with heavy rainfall issue at night time & delay due to another link down at CDSDR014HTR01_CDSDR17 to MHSDR003HTR01_KHU_X0536 ticket 1805372,Single Link,OH Problem : OH Cable Cut by Insects Inside TJ Box,"""[oss_bot][NOC][2023-08-09 15:20:13][escalated] :CDALA013HTR01 to CDSDR004JNR01_CDSDR03| is down||[rakibul.haque][Regional Implementation & Operations 3][2023-08-09 23:18:31][escalated] :Team is working on site very soon restore this link \r\n\r\ndelay due to another link down with heavy rainfall issue ||[rakibul.haque][Regional Implementation & Operations 3][2023-08-10 02:21:34][RTI] :Mentioned link up from 2023-08-10 01:34:21 fiber cut by insect inside TJ box. Link restoration delay due to another link down at CDSDR014HTR01_CDSDR17 to MHSDR003HTR01_KHU_X0536 ticket 1805372 late moving to site with heavy rainfall issue ||[md.atikul][NOC][2023-08-10 02:54:25][Closed] :Mentioned link up from 2023-08-10 01:34:21 fiber cut by insect inside TJ box. Link restoration delay due to another link down at CDSDR014HTR01_CDSDR17 to MHSDR003HTR01_KHU_X0536 ticket 1805372 late moving to site with heavy rainfall issue""",23.6402,88.841
1803867,1906003,Link Down,FPBHN012HTR01_FPDRB1 to FPBHNUP01HTR01,GP,Regional Implementation & Operations 3,Faridpur,Faridpur,2023-08-08 10:48:00,2023-08-08 20:47:05,9.984722222259734,Others,"Link was down due to fiber cut by local people near Kaydubi Sadordi area, team was engaged in another priority work at Rajbari also night-time remote area & heavy rainfall as restoration delayed. ",Single Link,OH Problem : Fiber Cut by Cable TV/ISP/Local Authority,"""[oss_bot][NOC][2023-08-08 10:52:18][escalated] :FPBHN012HTR01_FPDRB1 to FPBHNUP01HTR01| is down||[arun.roy][Regional Implementation & Operations 3][2023-08-08 11:40:09][escalated] :Taking care with priority. ||[johir.islam][Regional Implementation & Operations 3][2023-08-08 21:22:07][RTI] :Link was dwon due to fiber cut by local people near Kaydubi Sadordi Area. Uptime: 8\/8\/2023 20:47:05pm Delay Reason: Team was engaged in another priority work at Rajbari. Also night-time remote area & heavy rainfall. ||[zamalur.rahman][NOC][2023-08-08 22:49:33][Closed] :Link was dwon due to fiber cut by local people near Kaydubi Sadordi Area. Uptime: 8\/8\/2023 20:47:05pm Delay Reason: Team was engaged in another priority work at Rajbari. Also night-time remote area & heavy rainfall.""",23.6071,89.84
1804894,1907034,Link Down,DHPTNC01JNR01 to DHLAL020JNR01_DHKRC7,Cosmopolitan Communications,Regional Implementation & Operations 1,Dhanmondi,Dhaka,2023-08-08 23:38:00,2023-08-09 09:06:29,9.474722222134005,Environmental Issues,"RC: Sabotage OH fiber cut by local area people activity near Company Ghat, Kamrangirchor.

Delay Reason: Heavy rain with wind flow till 07:00 AM",Single Link,OH Problem : Sabotage Fiber Cut,"""[ccl][Client][2023-08-08 23:39:43][escalated] :DHPTNC01JNR01 to DHLAL020JNR01_DHKRC7- is down||[shusmoy.kundu][NOC][2023-08-09 00:28:05][FWD] :Please check the link. \r\n\r\n<DHLAL020HTR01_DHKRC7>display interface  GigabitEthernet 0\/2\/18\r\nGigabitEthernet0\/2\/18 current state : DOWN(LOS) (ifindex: 23)\r\nLine protocol current state : DOWN\r\nLink quality grade : --\r\nDescription:\r\nRoute Port,The Maximum Transmit Unit(L3) is 1500 bytes, The Maximum Receive Unit(L2) is 9700 bytes\r\nInternet protocol processing : disabled\r\nIP Sending Frames' Format is PKTFMT_ETHNT_2, Hardware address is c8b6-d365-5e16\r\nThe Vendor PN is 6C-WDM-0220BD\r\nThe Vendor Name is 6COM\r\nThe Vendor Private Information is IPUIAG6RAB10-209, Transceiver Identifier: ESFP\r\nPort BW: 1G, Transceiver max BW: 1G, Transceiver Mode: SingleMode\r\nWaveLength: 1550.00nm, Transmission Distance: 20km, Transceiver Type:BiDi\r\nRx Power: -40.00dBm, Working range: [-23.010,  -1.000]dBm\r\nTx Power:  -6.56dBm, Working range: [-10.000,  -1.999]dBm\r\nLoopback:none, Maximal BW:1G, Current BW:1G, full-duplex mode, negotiation: disable, Pause Flowcontrol:Receive Enable and Send Disable\r\nLast physical up time   : 2023-08-02 11:44:04+06:00\r\nLast physical down time : 2023-08-08 23:32:42+06:00\r\nCurrent system time: 2023-08-09 00:26:49+06:00\r\n||[tanjim.tahrin][NOC][2023-08-09 08:31:29][FWD] : (On Behalf) ||[tanjim.tahrin][NOC][2023-08-09 08:31:30][FWD] :Please share working status.||[m.ashiqur.rahman][Regional Implementation & Operations 1][2023-08-09 08:53:44][RTI] :Link is up. \r\nLink was down due to sabotage fiber cut by unknown person near Company Ghat, Kamrangirchor. ||[tanjim.tahrin][NOC][2023-08-09 09:07:22][Client Confirmation Pending] :[m.ashiqur.rahman][RTI][2023-08-09 08:53:44]:  Link is up. \r\nLink was down due to sabotage fiber cut by unknown person near Company Ghat, Kamrangirchor. ||[tanjim.tahrin][NOC][2023-08-09 09:52:44][Closed] :[m.ashiqur.rahman][RTI][2023-08-09 08:53:44]:  Link is up. \r\nLink was down due to sabotage fiber cut by unknown person near Company Ghat, Kamrangirchor. """,23.8103,90.4125
1807954,1910120,Link Down,BGSDR001HTR01 to BGRAP007HTR01_KHU_X0461,Banglalink,Regional Implementation & Operations 3,Khulna,Bagerhat,2023-08-11 00:04:00,2023-08-11 09:28:21,9.405833333206829,Others,"Restoration delayed due to core break inside Fiber, Fiber condition is getting bad day by day due to Fiber damaged by REB & Roads team activity during pole shifting and road expansion work by excavator, Yesterday Khulna Vision team with Scomm team hole day rectified the Same link for REB cut issue, they worked till 10 pm, team was very tired so they couldn't move at night time, Mr. Alamgir informed our roster concern about that inconvenience",Single Link,OH Problem : Core Break/Bend Inside TJ Box,"""[oss_bot][NOC][2023-08-11 00:08:06][escalated] :BGSDR001HTR01 to BGRAP007HTR01_KHU_X0461|NA is down||[al.emran][Regional Implementation & Operations 3][2023-08-11 10:18:36][RTI] :Link is up from 9:28 am, It was odwn due to core break inside Fiber, Fiber condition is getting bad day by day due to Fiber damaged by REB & Roads team\\'s activity during pole shifting and road expansion work by excavator, Yesterday Khulna Vision team with Scomm team hole day rectified the Same link for REB cut issue, they worked till 10 pm, team was very tired so they couldn\\'t move at night time, Mr. Alamgir informed our roster concern about that inconvenience||[md.samrat][NOC][2023-08-11 11:25:04][Closed] :Link is up from 9:28 am, It was odwn due to core break inside Fiber, Fiber condition is getting bad day by day due to Fiber damaged by REB & Roads team\\\\\\'s activity during pole shifting and road expansion work by excavator, Yesterday Khulna Vision team with Scomm team hole day rectified the Same link for REB cut issue, they worked till 10 pm, team was very tired so they couldn\\\\\\'t move at night time, Mr. Alamgir informed our roster concern about that inconvenience""",22.6516,89.7859
1804947,1907088,Link Down,CGBNK012HTD01 to CXCHK004HTD01,SComm,Regional Implementation & Operations 2,CoxsBazar,Coxsbazar,2023-08-09 00:50:57,2023-08-09 10:05:25,9.241111111070495,Environmental Issues,"Agreed, delayed due to flood",Single Link,OH Problem : Fiber Cut Due to Storm/Heavy Rain/Flood,"""[md.badrul][NOC][2023-08-09 00:56:55][escalated] :CGBNK012HTD01 to CXCHK004HTD01||[mazharul.haque][Regional Implementation & Operations 2][2023-08-09 04:23:45][escalated] :Team has done OTDR from Pekuya Chowmohoni. Drop point is identified after 12KM. After reaching at fault location team found fault point is middle of the bill. Without boat can\\'t be reached there. As no boat is available right now so team will rent a boat very early morning to reach at fault point.||[mazharul.haque][Regional Implementation & Operations 2][2023-08-09 06:53:09][escalated] :Still now boat not managed to reach at fault point. Team is searching for boat||[rayhan.uddin][Regional Implementation & Operations 2][2023-08-09 10:25:57][RTI] :Link is up at 10:05am. RC: Single core broken due to flood water flow in the open field area, at Choarfari, Chakaria. Team MS Nazim Uddin restored the link.||[sumidit.paul][NOC][2023-08-09 12:43:16][Closed] :    [rayhan.uddin][RTI][2023-08-09 10:25:57]:  Link is up at 10:05am. RC: Single core broken due to flood water flow in the open field area, at Choarfari, Chakaria. Team MS Nazim Uddin restored the link.""",21.4272,92.0058
1805848,1907993,Link Down,CGSIT001HTD01 to FNSDRC01HTD01,SComm,Regional Implementation & Operations 2,CTG_North,Chittagong,2023-08-09 14:59:17,2023-08-10 00:08:06,9.146944444393739,Others,Agreed. Restoration delayed due to high loss in multiple points and heavy traffic jam at DHK-CTG road,Single Link,OH Problem : Core Bend,"""[sumidit.paul][NOC][2023-08-09 15:03:14][escalated] :CGSIT001  FNSDRC01  24.6  (Current RSL 33.6)\r\nFNSDRC01  CGSIT001  24.8  (Current RSL 31.6)\r\n\r\n\r\nlink is down due to high loss...Please rectify this link asap||[abu.shahadat][Regional Implementation & Operations 2][2023-08-09 21:25:19][escalated] :Team already moved to check. currently no critical alarm found. team was busy for multiple link down issue also have rainfall  ||[md.badrul][NOC][2023-08-10 01:09:42][escalated] : (On Behalf) Please share update ||[shah.jalal][Regional Implementation & Operations 2][2023-08-10 08:09:16][RTI] :Core highly bend inside TJB near Boro Takiya. Restored by SComm team||[farzana.hoque][NOC][2023-08-10 12:43:07][Closed] :                       """,22.3569,91.7832
1802991,1905124,Link Down,KSBRB005HTR01_KSBRB17 to NSBEL003HTR01_NSBLB02,Robi,Regional Implementation & Operations 4,Mymensingh,Kishoreganj,2023-08-07 19:00:20,2023-08-08 04:02:55,9.043055555492174,Others,Link is up from 2023-08-08 04:02:03. RC-Link was down due to fiber cut at Nilkoti by unidentified reason. Delay due to multiple link down.,Single Link,OH Problem : Fiber Cut by Cable TV/ISP/Local Authority,"""[oss_bot][NOC][2023-08-07 19:06:17][escalated] :KSBRB005HTR01_KSBRB17 to NSBEL003HTR01_NSBLB02|NA is down||[fazla.rabbi][Regional Implementation & Operations 4][2023-08-08 07:19:25][RTI] :Link is up from 2023-08-08 04:02:03. RC-Link was down due to fiber cut at Nilkoti by unidentified reason.||[sunriz.islam][NOC][2023-08-08 08:53:49][Closed] :Link is up from 2023-08-08 04:02:03. RC-Link was down due to fiber cut at Nilkoti by unidentified reason.""",24.4449,90.7766
1810048,1912237,Link Down,CGPAT004HTR01_CGPTA23 to CGPAT006HTR01_CGPTA45,Robi,Regional Implementation & Operations 2,CTG_South,Chittagong,2023-08-12 15:11:00,2023-08-13 00:01:08,8.835555555531755,Environmental Issues,Agreed. Due to heavy rain restoration progress is delaying.,Single Link,OH Problem : Core Break/Bend Inside TJ Box,"""[oss_bot][NOC][2023-08-12 15:16:01][escalated] :CGPAT004HTR01_CGPTA23 to CGPAT006HTR01_CGPTA45|NA is down||[abu.shahadat][Regional Implementation & Operations 2][2023-08-13 00:06:57][RTI] :Link restored at 2023-08-13 00:01:01. core Broken in TJB  at potiya area . \r\n||[hannan.hossain][NOC][2023-08-13 00:38:17][Closed] :Link restored at 2023-08-13 00:01:01. core Broken in TJB  at potiya area .""",22.3569,91.7832
